STT;Ma nganh;SBD;NV;Xep hang;Khoi xet tuyen;Diem uu tien;Diem uu tien quy doi;Diem KK;Tong diem
3597;D340101;YTB018473;4;493;A;1;1;0;24,25
3598;D340101;BKA000091;4;572;A;1;1;0;24
3599;D340101;BKA004945;3;572;A;1;1;0;24
3600;D340101;BKA011088;3;572;A;0,5;0,5;0;24
3601;D340101;BKA011922;4;572;A;1;1;0;24
3602;D340101;BKA012553;2;572;A;0,5;0,5;0;24
3603;D340101;DCN001966;1;572;A;0,5;0,5;0;24
3604;D340101;DCN004516;3;572;A;1;1;0;24
3605;D340101;DCN007940;3;572;D1;1;1;0;24
3606;D340101;HDT001730;3;572;A;1;1;0;24
3607;D340101;HDT004009;1;572;A;1;1;0;24
3608;D340101;HDT008041;1;572;A;1,5;1,5;0;24
3609;D340101;HDT008421;1;572;A;1;1;0;24
3610;D340101;HDT008798;4;572;A;1;1;0;24
3611;D340101;HDT010274;2;572;A;1;1;0;24
3612;D340101;HDT011227;2;572;A;1;1;0;24
3613;D340101;HDT011552;3;572;A;1;1;0;24
3614;D340101;HDT017674;4;572;B;1;1;0;24
3615;D340101;HDT021260;3;572;A;1;1;0;24
3616;D340101;HHA002228;4;572;A;0;0;0;24
3617;D340101;HHA002879;3;572;A;0;0;0;24
3618;D340101;HHA003969;1;572;A;0;0;0;24
3619;D340101;HHA012360;2;572;A;0;0;0;24
3620;D340101;HHA015947;2;572;A;0;0;0;24
3621;D340101;HVN003803;1;572;A;1;1;0;24
3622;D340101;HVN005160;3;572;D1;0,5;0,5;0;24
3623;D340101;HVN007278;1;572;A;0;0;0;24
3624;D340101;HVN007669;4;572;A;1;1;0;24
3625;D340101;HVN008945;4;572;A;1;1;0;24
3626;D340101;HVN010579;1;572;A;1;1;0;24
3627;D340101;HVN012048;1;572;D1;0,5;0,5;0;24
3628;D340101;KHA010280;2;572;A;1;1;0;24
3629;D340101;KQH000074;4;572;A;1;1;0;24
3630;D340101;KQH001280;2;572;D1;0,5;0,5;0;24
3631;D340101;KQH005357;3;572;A;1;1;0;24
3632;D340101;KQH005681;2;572;A;1;1;0;24
3633;D340101;KQH009304;1;572;A;0,5;0,5;0;24
3634;D340101;KQH012576;4;572;A;0,5;0,5;0;24
3635;D340101;LNH000397;2;572;A1;0,5;0,5;0;24
3636;D340101;SPH001750;1;572;A;1;1;0;24
3637;D340101;SPH005302;1;572;D1;0;0;0;24
3638;D340101;SPH011234;2;572;A;1;1;0;24
3639;D340101;SPH013165;2;572;A;1;1;0;24
3640;D340101;SPH013499;1;572;D1;1;1;0;24
3641;D340101;SPH015325;1;572;A1;0,5;0,5;0;24
3642;D340101;SPH016367;1;572;A;1;1;0;24
3643;D340101;SPH017340;1;572;A;1;1;0;24
3644;D340101;TDV006604;2;572;A;0,5;0,5;0;24
3645;D340101;TDV012529;1;572;A;1,5;1,5;0;24
3646;D340101;TDV015302;1;572;A;0,5;0,5;0;24
3647;D340101;TDV021985;4;572;A;2;2;0;24
3648;D340101;THP001517;3;572;A;1;1;0;24
3649;D340101;THP009994;1;572;A;1;1;0;24
3650;D340101;THP011147;1;572;D1;1;1;0;24
3651;D340101;THP013357;1;572;A;1;1;0;24
3652;D340101;THP016176;1;572;A;0,5;0,5;0;24
3653;D340101;THV006859;3;572;B;1,5;1,5;0;24
3654;D340101;THV009173;2;572;A;1,5;1,5;0;24
3655;D340101;THV012268;2;572;A;1,5;1,5;0;24
3656;D340101;THV012480;1;572;A;1,5;1,5;0;24
3657;D340101;TLA003197;2;572;A;0;0;0;24
3658;D340101;TLA006534;2;572;A;0;0;0;24
3659;D340101;TLA010047;1;572;A;0;0;0;24
3660;D340101;TLA010401;1;572;A;2;2;0;24
3661;D340101;TLA012471;1;572;A;1;1;0;24
3662;D340101;TND011394;4;572;A;1;1;0;24
3663;D340101;TND017411;4;572;D1;1,5;1,5;0;24
3664;D340101;TND018076;4;572;A;1;1;0;24
3665;D340101;TND021903;3;572;A;1,5;1,5;0;24
3666;D340101;TND026015;1;572;A;1,5;1,5;0;24
3667;D340101;TND026272;3;572;A;1,5;1,5;0;24
3668;D340101;TND028147;2;572;A;3,5;3,5;0;24
3669;D340101;TQU003960;3;572;B;3,5;3,5;0;24
3670;D340101;TTB002254;2;572;A;1,5;1,5;0;24
3671;D340101;TTB004099;3;572;D1;1,5;1,5;0;24
3672;D340101;YTB002478;2;572;A;1;1;0;24
3673;D340101;YTB002626;1;572;A;1;1;0;24
3674;D340101;YTB006916;2;572;A;1;1;0;24
3675;D340101;YTB011009;2;572;A;1;1;0;24
3676;D340101;YTB014537;4;572;A;1;1;0;24
3677;D340101;YTB016255;1;572;A;1;1;0;24
3678;D340101;BKA004440;1;652;A;1;1;0;23,75
3679;D340101;BKA004472;1;652;A;1;1;0;23,75
3680;D340101;BKA004867;1;652;A;0,5;0,5;0;23,75
3681;D340101;BKA005392;1;652;B;0,5;0,5;0;23,75
3682;D340101;BKA010193;1;652;D1;0;0;0;23,75
3683;D340101;BKA012133;1;652;A;1;1;0;23,75
3684;D340101;DCN000251;1;652;B;1;1;0;23,75
3685;D340101;DCN005099;4;652;A;1;1;0;23,75
3686;D340101;DCN005870;2;652;A;1;1;0;23,75
3687;D340101;DCN006551;2;652;A;1;1;0;23,75
3688;D340101;DCN007137;4;652;A;1;1;0;23,75
3689;D340101;DCN011558;2;652;A;0,5;0,5;0;23,75
3690;D340101;DCN011940;2;652;D1;0;0;0;23,75
3691;D340101;DCN013325;3;652;A;1;1;0;23,75
3692;D340101;HDT000959;3;652;A;0,5;0,5;0;23,75
3693;D340101;HDT001256;1;652;A;1;1;0;23,75
3694;D340101;HDT005461;1;652;A;1;1;0;23,75
3695;D340101;HDT011059;2;652;A1;0,5;0,5;0;23,75
3696;D340101;HDT015826;2;652;D1;1,5;1,5;0;23,75
3697;D340101;HDT024762;1;652;A;1,5;1,5;0;23,75
3698;D340101;HDT025272;1;652;A;1;1;0;23,75
3699;D340101;HDT026693;1;652;D1;1;1;0;23,75
3700;D340101;HDT029100;1;652;A;1,5;1,5;0;23,75
3701;D340101;HDT029487;2;652;A;1,5;1,5;0;23,75
3702;D340101;HVN001652;2;652;A;1;1;0;23,75
3703;D340101;HVN001903;1;652;A;0,5;0,5;0;23,75
3704;D340101;HVN003369;1;652;A;1;1;0;23,75
3705;D340101;HVN004625;3;652;A;1;1;0;23,75
3706;D340101;HVN008603;2;652;A1;0;0;0;23,75
3707;D340101;HVN008787;1;652;A;0,5;0,5;0;23,75
3708;D340101;HVN010417;1;652;A;0,5;0,5;0;23,75
3709;D340101;KHA000669;1;652;A;0,5;0,5;0;23,75
3710;D340101;KHA004778;2;652;A;1;1;0;23,75
3711;D340101;KHA008534;2;652;A;1;1;0;23,75
3712;D340101;KHA009186;1;652;A;0,5;0,5;0;23,75
3713;D340101;KHA011539;1;652;A;1;1;0;23,75
3714;D340101;KQH000379;2;652;A;0,5;0,5;0;23,75
3715;D340101;KQH000467;4;652;A;0,5;0,5;0;23,75
3716;D340101;KQH008088;2;652;A;0,5;0,5;0;23,75
3717;D340101;KQH016640;2;652;A;1;1;0;23,75
3718;D340101;LNH001692;2;652;D1;3,5;3,5;0;23,75
3719;D340101;LNH002426;2;652;A;3,5;3,5;0;23,75
3720;D340101;LNH007094;1;652;A;0,5;0,5;0;23,75
3721;D340101;SPH001921;1;652;A;1;1;0;23,75
3722;D340101;SPH002119;1;652;A;1,5;1,5;0;23,75
3723;D340101;SPH002182;1;652;A;0,5;0,5;0;23,75
3724;D340101;SPH005524;2;652;A;1;1;0;23,75
3725;D340101;SPH007459;1;652;A;1;1;0;23,75
3726;D340101;SPH012595;1;652;B;0,5;0,5;0;23,75
3727;D340101;SPH013015;1;652;B;0,5;0,5;0;23,75
3728;D340101;SPH013123;1;652;D1;0,5;0,5;0;23,75
3729;D340101;SPH013573;1;652;D1;0,5;0,5;0;23,75
3730;D340101;SPH016634;1;652;A;0;0;0;23,75
3731;D340101;TDV004098;1;652;A;0,5;0,5;0;23,75
3732;D340101;TDV007051;3;652;A;0,5;0,5;0;23,75
3733;D340101;TDV007356;1;652;D1;0,5;0,5;0;23,75
3734;D340101;TDV009100;2;652;A;1,5;1,5;0;23,75
3735;D340101;TDV013039;1;652;A;0,5;0,5;0;23,75
3736;D340101;TDV020003;1;652;A;0,5;0,5;0;23,75
3737;D340101;TDV030602;1;652;A;1;1;0;23,75
3738;D340101;TDV032059;2;652;A;1,5;1,5;0;23,75
3739;D340101;THP000146;1;652;A;1;1;0;23,75
3740;D340101;THP004007;3;652;A;0,5;0,5;0;23,75
3741;D340101;THP004415;2;652;D1;1;1;0;23,75
3742;D340101;THP007246;4;652;A;0,5;0,5;0;23,75
3743;D340101;THP009928;1;652;D1;1;1;0;23,75
3744;D340101;THP010059;4;652;A;1;1;0;23,75
3745;D340101;THP011588;3;652;A;1;1;0;23,75
3746;D340101;THP013302;2;652;A;1;1;0;23,75
3747;D340101;THP014621;4;652;A;1;1;0;23,75
3748;D340101;THV002683;2;652;B;1,5;1,5;0;23,75
3749;D340101;THV002999;2;652;A;3,5;3,5;0;23,75
3750;D340101;THV005357;1;652;A1;1,5;1,5;0;23,75
3751;D340101;THV007437;2;652;A;1,5;1,5;0;23,75
3752;D340101;THV013135;1;652;A;1,5;1,5;0;23,75
3753;D340101;THV013145;2;652;A;0,5;0,5;0;23,75
3754;D340101;THV013569;1;652;A;1,5;1,5;0;23,75
3755;D340101;TLA004691;3;652;A;3;3;0;23,75
3756;D340101;TLA005866;1;652;A1;0;0;0;23,75
3757;D340101;TLA007673;2;652;D1;0;0;0;23,75
3758;D340101;TND011144;2;652;A;3,5;3,5;0;23,75
3759;D340101;TND015508;1;652;A;1;1;0;23,75
3760;D340101;TND016601;2;652;A;0,5;0,5;0;23,75
3761;D340101;TND020389;1;652;A;0,5;0,5;0;23,75
3762;D340101;TND021607;1;652;A;0,5;0,5;0;23,75
3763;D340101;TQU002706;4;652;A;1,5;1,5;0;23,75
3764;D340101;TQU002784;2;652;D1;1,5;1,5;0;23,75
3765;D340101;YTB005028;1;652;A;1;1;0;23,75
3766;D340101;YTB008276;2;652;A;1;1;0;23,75
3767;D340101;YTB009619;1;652;A;1;1;0;23,75
3768;D340101;YTB012330;2;652;A;1;1;0;23,75
3769;D340101;YTB013265;2;652;A1;1;1;0;23,75
3770;D340101;YTB016867;3;652;A;1;1;0;23,75
3771;D340101;YTB022456;1;652;A;1;1;0;23,75
3772;D340101;BKA006978;3;746;A;1;1;0;23,5
3773;D340101;BKA007858;1;746;A;1;1;0;23,5
3774;D340101;BKA009230;1;746;A;1;1;0;23,5
3775;D340101;BKA009274;2;746;D1;1;1;0;23,5
3776;D340101;DCN008261;2;746;A;1;1;0;23,5
3777;D340101;HDT002484;1;746;B;1;1;0;23,5
3778;D340101;HDT012904;4;746;A;0,5;0,5;0;23,5
3779;D340101;HDT013532;4;746;A;1;1;0;23,5
3780;D340101;HDT014207;2;746;A;1;1;0;23,5
3781;D340101;HDT014890;3;746;D1;0,5;0,5;0;23,5
3782;D340101;HDT016858;3;746;A;0,5;0,5;0;23,5
3783;D340101;HDT021166;3;746;A;1;1;0;23,5
3784;D340101;HDT024584;4;746;D1;1,5;1,5;0;23,5
3785;D340101;HDT025776;1;746;A;1;1;0;23,5
3786;D340101;HDT026874;2;746;A;1;1;0;23,5
3787;D340101;HHA002042;1;746;A;1,5;1,5;0;23,5
3788;D340101;HHA008835;2;746;A;1,5;1,5;0;23,5
3789;D340101;HVN000098;3;746;A;1;1;0;23,5
3790;D340101;HVN000898;1;746;A;1;1;0;23,5
3791;D340101;HVN002246;2;746;A;0,5;0,5;0;23,5
3792;D340101;HVN003167;1;746;A;1;1;0;23,5
3793;D340101;HVN003577;2;746;A;1;1;0;23,5
3794;D340101;HVN004382;2;746;A;0,5;0,5;0;23,5
3795;D340101;HVN004951;1;746;D1;0,5;0,5;0;23,5
3796;D340101;HVN006523;1;746;A;1;1;0;23,5
3797;D340101;HVN011219;2;746;D1;0,5;0,5;0;23,5
3798;D340101;KHA000748;3;746;D1;0;0;0;23,5
3799;D340101;KHA003266;2;746;A;1;1;0;23,5
3800;D340101;KHA004465;1;746;A;0;0;0;23,5
3801;D340101;KHA007009;1;746;A;0,5;0,5;0;23,5
3802;D340101;KHA007012;1;746;A;0,5;0,5;0;23,5
3803;D340101;KHA008490;1;746;A;1;1;0;23,5
3804;D340101;KHA009023;3;746;A;0,5;0,5;0;23,5
3805;D340101;KHA010240;1;746;A;0,5;0,5;0;23,5
3806;D340101;KHA010713;2;746;A;1;1;0;23,5
3807;D340101;KQH004149;1;746;D1;1;1;0;23,5
3808;D340101;KQH006840;2;746;A;0,5;0,5;0;23,5
3809;D340101;KQH007451;1;746;A;1;1;0;23,5
3810;D340101;KQH014813;2;746;A;1;1;0;23,5
3811;D340101;LNH003325;1;746;A;0,5;0,5;0;23,5
3812;D340101;SPH001242;1;746;A1;0;0;0;23,5
3813;D340101;SPH002558;4;746;A;1,5;1,5;0;23,5
3814;D340101;SPH005612;1;746;A;1,5;1,5;0;23,5
3815;D340101;SPH008176;4;746;A1;1;1;0;23,5
3816;D340101;SPH009115;1;746;A;1;1;0;23,5
3817;D340101;SPH013734;1;746;D1;1;1;0;23,5
3818;D340101;SPH014115;1;746;A;0;0;0;23,5
3819;D340101;SPH014890;2;746;A;1;1;0;23,5
3820;D340101;SPH018296;3;746;A;0,5;0,5;0;23,5
3821;D340101;TDV008547;1;746;A;1;1;0;23,5
3822;D340101;TDV010306;1;746;A;1,5;1,5;0;23,5
3823;D340101;TDV018332;2;746;A;0,5;0,5;0;23,5
3824;D340101;TDV020779;2;746;A;0,5;0,5;0;23,5
3825;D340101;TDV029765;3;746;A;1;1;0;23,5
3826;D340101;THP000311;2;746;A;1;1;0;23,5
3827;D340101;THP005427;1;746;A1;1;1;0;23,5
3828;D340101;THP005736;2;746;A;1;1;0;23,5
3829;D340101;THP012202;2;746;A;1;1;0;23,5
3830;D340101;THP014869;4;746;A;0,5;0,5;0;23,5
3831;D340101;THV001291;1;746;B;0,5;0,5;0;23,5
3832;D340101;THV001681;1;746;A;1,5;1,5;0;23,5
3833;D340101;THV004783;1;746;A;3,5;3,5;0;23,5
3834;D340101;THV005043;2;746;A;0,5;0,5;0;23,5
3835;D340101;THV008281;2;746;A;1,5;1,5;0;23,5
3836;D340101;THV009437;1;746;A;1,5;1,5;0;23,5
3837;D340101;THV009809;2;746;A;3,5;3,5;0;23,5
3838;D340101;THV010780;3;746;A;0,5;0,5;0;23,5
3839;D340101;THV012183;2;746;A;1,5;1,5;0;23,5
3840;D340101;THV014994;2;746;A;1,5;1,5;0;23,5
3841;D340101;TLA001890;1;746;A;0;0;0;23,5
3842;D340101;TLA003033;4;746;A;1;1;0;23,5
3843;D340101;TLA006579;4;746;A;0;0;0;23,5
3844;D340101;TLA011558;4;746;A;0,5;0,5;0;23,5
3845;D340101;TLA014973;2;746;A;0;0;0;23,5
3846;D340101;TND002526;2;746;A;1,5;1,5;0;23,5
3847;D340101;TND007971;2;746;D1;0,5;0,5;0;23,5
3848;D340101;TND009883;3;746;A;1,5;1,5;0;23,5
3849;D340101;TND012705;3;746;A;3,5;3,5;0;23,5
3850;D340101;TND016637;1;746;A;1,5;1,5;0;23,5
3851;D340101;TND021462;1;746;D1;3,5;3,5;0;23,5
3852;D340101;YTB001251;2;746;A;1;1;0;23,5
3853;D340101;YTB013299;1;746;A;1;1;0;23,5
3854;D340101;YTB025712;2;746;A;1;1;0;23,5
3855;D340101;BKA001650;1;829;D1;1;1;0;23,25
3856;D340101;BKA012430;2;829;A;1;1;0;23,25
3857;D340101;DCN000137;1;829;A;0,5;0,5;0;23,25
3858;D340101;DCN009805;1;829;A;1;1;0;23,25
3859;D340101;HDT001679;1;829;A;1,5;1,5;0;23,25
3860;D340101;HDT004923;1;829;A;1,5;1,5;0;23,25
3861;D340101;HDT006599;2;829;A;1;1;0;23,25
3862;D340101;HDT008035;2;829;D1;1;1;0;23,25
3863;D340101;HDT026423;2;829;A;0,5;0,5;0;23,25
3864;D340101;HHA001428;4;829;A;0,5;0,5;0;23,25
3865;D340101;HHA005306;1;829;A;0;0;0;23,25
3866;D340101;HHA008574;2;829;B;0;0;0;23,25
3867;D340101;HHA011851;3;829;A;0;0;0;23,25
3868;D340101;HHA011984;3;829;A;0;0;0;23,25
3869;D340101;HHA014799;1;829;D1;0,5;0,5;0;23,25
3870;D340101;HVN001444;1;829;A;0;0;0;23,25
3871;D340101;HVN001461;1;829;A1;0;0;0;23,25
3872;D340101;HVN007561;2;829;A;1;1;0;23,25
3873;D340101;HVN008722;1;829;A;0;0;0;23,25
3874;D340101;KHA000430;2;829;A;0;0;0;23,25
3875;D340101;KHA006297;4;829;A;0,5;0,5;0;23,25
3876;D340101;KHA009877;2;829;D1;1;1;0;23,25
3877;D340101;KHA010708;3;829;D1;1;1;0;23,25
3878;D340101;KHA010802;1;829;A;0;0;0;23,25
3879;D340101;KQH004422;1;829;A;0,5;0,5;0;23,25
3880;D340101;KQH007320;1;829;A;0,5;0,5;0;23,25
3881;D340101;KQH008119;1;829;A;0,5;0,5;0;23,25
3882;D340101;KQH012588;2;829;A;3,5;3,5;0;23,25
3883;D340101;KQH015954;1;829;A;0,5;0,5;0;23,25
3884;D340101;LNH009828;1;829;A;0,5;0,5;0;23,25
3885;D340101;SPH000841;2;829;D1;0;0;0;23,25
3886;D340101;SPH003944;2;829;A;0;0;0;23,25
3887;D340101;SPH005752;1;829;D1;0,5;0,5;0;23,25
3888;D340101;SPH005795;2;829;D1;1,5;1,5;0;23,25
3889;D340101;SPH009683;2;829;A;0;0;0;23,25
3890;D340101;SPH010804;2;829;A;0;0;0;23,25
3891;D340101;SPH010889;2;829;A;0;0;0;23,25
3892;D340101;SPH013238;1;829;A;0;0;0;23,25
3893;D340101;SPH017822;2;829;D1;1;1;0;23,25
3894;D340101;SPH018183;1;829;A;1;1;0;23,25
3895;D340101;TDV000559;3;829;A;0,5;0,5;0;23,25
3896;D340101;TDV007678;2;829;A;1;1;0;23,25
3897;D340101;TDV013080;2;829;A;1,5;1,5;0;23,25
3898;D340101;TDV018896;4;829;A1;0,5;0,5;0;23,25
3899;D340101;THP005386;1;829;B;1;1;0;23,25
3900;D340101;THP005501;3;829;A;1;1;0;23,25
3901;D340101;THP005572;1;829;A;0,5;0,5;0;23,25
3902;D340101;THP006432;1;829;A;0,5;0,5;0;23,25
3903;D340101;THP006771;4;829;A;1;1;0;23,25
3904;D340101;THP008669;1;829;A1;1;1;0;23,25
3905;D340101;THP011412;1;829;A;1;1;0;23,25
3906;D340101;THP011695;1;829;A;0,5;0,5;0;23,25
3907;D340101;THP015415;2;829;A;1;1;0;23,25
3908;D340101;THP016212;1;829;A;1;1;0;23,25
3909;D340101;THP017028;1;829;A;0,5;0,5;0;23,25
3910;D340101;THV007659;1;829;D1;0,5;0,5;0;23,25
3911;D340101;THV013522;2;829;A1;1,5;1,5;0;23,25
3912;D340101;TLA005843;2;829;A;1;1;0;23,25
3913;D340101;TLA008552;1;829;D1;0;0;0;23,25
3914;D340101;TLA008750;2;829;A;0;0;0;23,25
3915;D340101;TLA012790;2;829;A;0;0;0;23,25
3916;D340101;TND016024;1;829;A1;1,5;1,5;0;23,25
3917;D340101;TND021762;2;829;A;1,5;1,5;0;23,25
3918;D340101;TQU000564;4;829;A;1,5;1,5;0;23,25
3919;D340101;TQU004338;2;829;D1;1,5;1,5;0;23,25
3920;D340101;TTB003042;1;829;A;1,5;1,5;0;23,25
3921;D340101;YTB003169;1;829;A;1;1;0;23,25
3922;D340101;YTB004379;1;829;A;1;1;0;23,25
3923;D340101;YTB010658;2;829;A;0,5;0,5;0;23,25
3924;D340101;YTB023103;1;829;A;1;1;0;23,25
3925;D340101;BKA004019;2;899;B;1;1;0;23
3926;D340101;BKA009898;1;899;A;2;2;0;23
3927;D340101;BKA010012;1;899;A;1;1;0;23
3928;D340101;BKA011742;1;899;A;2;2;0;23
3929;D340101;DCN000051;2;899;A;0,5;0,5;0;23
3930;D340101;DCN013028;3;899;A;0,5;0,5;0;23
3931;D340101;DCT009883;2;899;A;1;1;0;23
3932;D340101;HDT003654;3;899;A;1;1;0;23
3933;D340101;HDT010269;2;899;A;1;1;0;23
3934;D340101;HDT013485;4;899;D1;1;1;0;23
3935;D340101;HDT013782;1;899;A;1;1;0;23
3936;D340101;HDT018974;1;899;A;1,5;1,5;0;23
3937;D340101;HDT024638;3;899;A1;1;1;0;23
3938;D340101;HDT025831;2;899;A1;1,5;1,5;0;23
3939;D340101;HDT026262;1;899;A1;1;1;0;23
3940;D340101;HDT030391;4;899;A;1,5;1,5;0;23
3941;D340101;HHA001764;2;899;A;1;1;0;23
3942;D340101;HHA003394;2;899;A;0;0;0;23
3943;D340101;HHA010802;2;899;D1;1;1;0;23
3944;D340101;HHA015934;1;899;A1;1;1;0;23
3945;D340101;HVN008213;1;899;A;1;1;0;23
3946;D340101;KHA002702;2;899;A;1;1;0;23
3947;D340101;KHA005880;1;899;A;1;1;0;23
3948;D340101;LNH002446;4;899;A;0,5;0,5;0;23
3949;D340101;SPH006011;3;899;D1;1;1;0;23
3950;D340101;SPH007539;1;899;A;0,5;0,5;0;23
3951;D340101;SPH010313;3;899;A;0,5;0,5;0;23
3952;D340101;SPH010326;2;899;A;1;1;0;23
3953;D340101;SPH014796;1;899;A1;0,5;0,5;0;23
3954;D340101;SPH019850;1;899;A;0,5;0,5;0;23
3955;D340101;TDV021828;1;899;A;1,5;1,5;0;23
3956;D340101;TDV024034;1;899;A;1;1;0;23
3957;D340101;TDV024719;1;899;A;1,5;1,5;0;23
3958;D340101;TDV027855;1;899;A;0,5;0,5;0;23
3959;D340101;THP004799;2;899;A;1;1;0;23
3960;D340101;THV006387;1;899;A;1,5;1,5;0;23
3961;D340101;THV008978;2;899;A;3,5;3,5;0;23
3962;D340101;TLA010201;1;899;D1;0;0;0;23
3963;D340101;TLA013235;1;899;A1;0;0;0;23
3964;D340101;TLA013395;1;899;A;1,5;1,5;0;23
3965;D340101;TLA014917;2;899;D1;0;0;0;23
3966;D340101;TND014306;1;899;A;0,5;0,5;0;23
3967;D340101;TND022898;1;899;D1;3,5;3,5;0;23
3968;D340101;TTB004217;4;899;A1;3,5;3,5;0;23
3969;D340101;YTB008355;3;899;A;1;1;0;23
3970;D340101;YTB014956;1;899;A;1;1;0;23
3971;D340101;YTB016378;2;899;A;1;1;0;23
3972;D340101;YTB016675;3;899;A;1;1;0;23
3973;D340101;YTB017085;1;899;A;1;1;0;23
3974;D340101;YTB017663;1;899;D1;0,5;0,5;0;23
3975;D340101;YTB021506;1;899;A;1;1;0;23
3976;D340101;BKA001727;1;950;A1;1;1;0;22,75
3977;D340101;DCN000581;1;950;A;1;1;0;22,75
3978;D340101;DCN000681;3;950;A;1,5;1,5;0;22,75
3979;D340101;DCN004695;1;950;A1;1;1;0;22,75
3980;D340101;DCN008986;3;950;A1;1;1;0;22,75
3981;D340101;HDT001240;1;950;D1;1,5;1,5;0;22,75
3982;D340101;HDT002932;1;950;A;1;1;0;22,75
3983;D340101;HDT013105;1;950;A;1;1;0;22,75
3984;D340101;HDT024708;3;950;A;0,5;0,5;0;22,75
3985;D340101;HDT026434;1;950;A;1;1;0;22,75
3986;D340101;HHA003931;2;950;A;0,5;0,5;0;22,75
3987;D340101;HHA005092;1;950;A;0;0;0;22,75
3988;D340101;HHA006225;4;950;D1;0,5;0,5;0;22,75
3989;D340101;HHA007143;1;950;A;0;0;0;22,75
3990;D340101;HHA015388;2;950;A;0,5;0,5;0;22,75
3991;D340101;HVN004057;1;950;A;1;1;0;22,75
3992;D340101;HVN005779;4;950;A;1;1;0;22,75
3993;D340101;HVN011221;2;950;B;0,5;0,5;0;22,75
3994;D340101;KHA001414;2;950;A;1;1;0;22,75
3995;D340101;KHA005873;3;950;D1;1;1;0;22,75
3996;D340101;KQH016604;2;950;B;1;1;0;22,75
3997;D340101;SPH008131;1;950;A1;0;0;0;22,75
3998;D340101;SPH009967;1;950;A;0,5;0,5;0;22,75
3999;D340101;SPH012538;4;950;A;0;0;0;22,75
4000;D340101;TDV007329;1;950;A;1;1;0;22,75
4001;D340101;TDV012100;4;950;A;1;1;0;22,75
4002;D340101;TDV016867;2;950;B;1;1;0;22,75
4003;D340101;TDV019575;2;950;A;0,5;0,5;0;22,75
4004;D340101;TDV031293;1;950;D1;1;1;0;22,75
4005;D340101;THP001264;2;950;A;1;1;0;22,75
4006;D340101;THP004139;3;950;A;0,5;0,5;0;22,75
4007;D340101;THP009978;3;950;A;1;1;0;22,75
4008;D340101;THP011698;1;950;B;1;1;0;22,75
4009;D340101;THP011926;4;950;A;1;1;0;22,75
4010;D340101;THP015894;2;950;A;1;1;0;22,75
4011;D340101;THV000268;1;950;A1;0,5;0,5;0;22,75
4012;D340101;TLA007406;1;950;A;0,5;0,5;0;22,75
4013;D340101;TLA015132;1;950;A;0,5;0,5;0;22,75
4014;D340101;TND001445;2;950;A;1,5;1,5;0;22,75
4015;D340101;TTB003682;2;950;A;1,5;1,5;0;22,75
4016;D340101;YTB006155;3;950;B;1;1;0;22,75
4017;D340101;YTB010302;3;950;D1;1;1;0;22,75
4018;D340101;YTB012794;2;950;A;1;1;0;22,75
4019;D340101;YTB018220;2;950;A;1;1;0;22,75
4020;D340101;YTB019259;4;950;D1;1;1;0;22,75
4021;D340101;BKA009643;2;995;A;1;1;0;22,5
4022;D340101;DCN000503;2;995;A;1,5;1,5;0;22,5
4023;D340101;DCN001282;1;995;A;0,5;0,5;0;22,5
4024;D340101;HDT000698;2;995;A;1;1;0;22,5
4025;D340101;HDT007905;3;995;B;0,5;0,5;0;22,5
4026;D340101;HDT008800;1;995;A;1;1;0;22,5
4027;D340101;HDT019794;4;995;A;1;1;0;22,5
4028;D340101;HDT029742;1;995;A;1,5;1,5;0;22,5
4029;D340101;HHA008093;3;995;A;0,5;0,5;0;22,5
4030;D340101;HHA012169;2;995;B;1,5;1,5;0;22,5
4031;D340101;HHA012849;4;995;A1;0;0;0;22,5
4032;D340101;HVN001621;2;995;A1;0;0;0;22,5
4033;D340101;HVN005266;1;995;A;0;0;0;22,5
4034;D340101;KHA007315;4;995;D1;0;0;0;22,5
4035;D340101;KQH006803;1;995;D1;1;1;0;22,5
4036;D340101;LNH010494;4;995;A;0,5;0,5;0;22,5
4037;D340101;SPH007461;2;995;A1;0,5;0,5;0;22,5
4038;D340101;SPH007682;2;995;D1;0;0;0;22,5
4039;D340101;SPH011114;1;995;A;1;1;0;22,5
4040;D340101;SPH019904;1;995;D1;0,5;0,5;0;22,5
4041;D340101;TDV008603;1;995;D1;1;1;0;22,5
4042;D340101;THV000693;1;995;A;1,5;1,5;0;22,5
4043;D340101;THV008617;1;995;A;3,5;3,5;0;22,5
4044;D340101;TLA003557;1;995;A;0;0;0;22,5
4045;D340101;TLA004152;1;995;A;0,5;0,5;0;22,5
4046;D340101;TND009458;2;995;A1;3,5;3,5;0;22,5
4047;D340101;TQU002737;1;995;A;3,5;3,5;0;22,5
4048;D340101;TTB004046;1;995;A;3,5;3,5;0;22,5
4049;D340101;YTB008383;3;995;A1;1;1;0;22,5
4050;D340101;BKA000997;2;1024;D1;1;1;0;22,25
4051;D340101;BKA007053;1;1024;A;1;1;0;22,25
4052;D340101;BKA012824;1;1024;A;1;1;0;22,25
4053;D340101;BKA013887;2;1024;A;0;0;0;22,25
4054;D340101;BKA014632;3;1024;A;1;1;0;22,25
4055;D340101;DCN004861;1;1024;A;3,5;3,5;0;22,25
4056;D340101;DCN009104;3;1024;A;0,5;0,5;0;22,25
4057;D340101;HDT010466;1;1024;D1;1,5;1,5;0;22,25
